workload_id,teacher_id,date,status,teaching_hours,num_classes,country
NGA_TCH_00000378_WL_010,NGA_TCH_00000378,2025-07-08 23:15:35.737158,Present,1.0,4.0,Nigeria
NGA_TCH_00001640_WL_001,NGA_TCH_00001640,2025-09-29 23:15:41.077321,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002459_WL_011,NGA_TCH_00002459,2025-09-14 23:15:44.877522,Present,4.0,2.0,Nigeria
NGA_TCH_00002549_WL_011,NGA_TCH_00002549,2025-09-11 23:15:45.300986,Present,1.0,5.0,Nigeria
NGA_TCH_00001340_WL_009,NGA_TCH_00001340,2025-08-17 23:15:39.770698,Present,5.0,0.0,Nigeria
NGA_TCH_00002824_WL_024,NGA_TCH_00002824,2025-06-12 23:15:46.779166,Present,,5.0,Nigeria
NGA_TCH_00002395_WL_032,NGA_TCH_00002395,2025-09-16 23:15:44.604306,Present,6.0,4.0,Nigeria
NGA_TCH_00002162_WL_013,NGA_TCH_00002162,2025-07-24 23:15:43.360839,Present,6.0,1.0,Nigeria
NGA_TCH_00000403_WL_025,NGA_TCH_00000403,2025-07-31 23:15:35.837950,Present,7.0,2.0,Nigeria
NGA_TCH_00001783_WL_011,NGA_TCH_00001783,2025-08-18 23:15:41.651875,Present,8.0,0.0,Nigeria
NGA_TCH_00000628_WL_012,NGA_TCH_00000628,2025-10-16 23:15:36.768513,Present,8.0,4.0,Nigeria
NGA_TCH_00002850_WL_022,NGA_TCH_00002850,2025-10-05 23:15:46.888654,Present,1.0,4.0,
NGA_TCH_00002336_WL_010,NGA_TCH_00002336,2025-09-02 23:15:44.318763,Present,8.0,5.0,Nigeria
NGA_TCH_00001862_WL_012,NGA_TCH_00001862,2025-10-16 23:15:41.981041,Present,3.0,1.0,Nigeria
NGA_TCH_00002685_WL_024,NGA_TCH_00002685,2025-10-06 23:15:45.870297,Present,1.0,3.0,
NGA_TCH_00002791_WL_022,NGA_TCH_00002791,2025-06-18 23:15:46.414419,Training,0.0,0.0,Nigeria
NGA_TCH_00002567_WL_023,NGA_TCH_00002567,2025-05-21 23:15:45.381857,Absent,0.0,0.0,Nigeria
NGA_TCH_00000753_WL_002,NGA_TCH_00000753,2025-06-09 23:15:37.264230,Present,3.0,1.0,Nigeria
NGA_TCH_00000917_WL_043,NGA_TCH_00000917,2025-09-05 23:15:38.050467,Present,7.0,1.0,Nigeria
NGA_TCH_00001228_WL_046,NGA_TCH_00001228,2025-05-05 23:15:39.322488,Present,2.0,4.0,Nigeria
NGA_TCH_00001229_WL_020,NGA_TCH_00001229,2025-07-06 23:15:39.324633,Present,5.0,4.0,Nigeria
NGA_TCH_00002316_WL_025,NGA_TCH_00002316,2025-08-03 23:15:44.232990,Present,5.0,1.0,Nigeria
NGA_TCH_00002156_WL_003,NGA_TCH_00002156,2025-10-06 23:15:43.330217,Present,4.0,3.0,Nigeria
NGA_TCH_00002460_WL_003,NGA_TCH_00002460,2025-05-12 23:15:44.879868,Present,7.0,0.0,Nigeria
NGA_TCH_00002587_WL_012,NGA_TCH_00002587,2025-08-30 23:15:45.470110,Present,7.0,1.0,Nigeria
NGA_TCH_00001052_WL_008,NGA_TCH_00001052,2025-07-06 23:15:38.596712,Present,6.0,0.0,Nigeria
NGA_TCH_00000466_WL_012,NGA_TCH_00000466,2025-06-11 23:15:36.097175,Present,5.0,2.0,Nigeria
NGA_TCH_00000462_WL_014,NGA_TCH_00000462,2025-05-13 23:15:36.079282,Present,6.0,2.0,Nigeria
NGA_TCH_00001113_WL_023,NGA_TCH_00001113,2025-10-05 23:15:38.842304,Present,4.0,3.0,Nigeria
NGA_TCH_00002182_WL_018,NGA_TCH_00002182,2025-10-16 23:15:43.454596,Present,1.0,5.0,Nigeria
NGA_TCH_00000634_WL_030,NGA_TCH_00000634,2025-10-14 23:15:36.794407,Present,1.0,4.0,Nigeria
NGA_TCH_00000414_WL_019,NGA_TCH_00000414,2025-08-10 23:15:35.886753,Present,4.0,0.0,Nigeria
NGA_TCH_00002425_WL_032,NGA_TCH_00002425,2025-08-09 23:15:44.733865,Present,5.0,4.0,Nigeria
NGA_TCH_00000024_WL_027,NGA_TCH_00000024,2025-09-15 23:15:34.240224,Present,4.0,5.0,Nigeria
NGA_TCH_00002545_WL_029,NGA_TCH_00002545,2025-07-29 23:15:45.281492,Present,0.0,3.0,Nigeria
NGA_TCH_00002249_WL_008,NGA_TCH_00002249,2025-05-02 23:15:43.886637,Present,1.0,3.0,Nigeria
NGA_TCH_00000398_WL_022,NGA_TCH_00000398,2025-07-23 23:15:35.813774,Present,3.0,4.0,Nigeria
NGA_TCH_00001262_WL_005,NGA_TCH_00001262,2025-05-25 23:15:39.460003,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002517_WL_004,NGA_TCH_00002517,2025-09-21 23:15:45.141162,Present,4.0,5.0,Nigeria
NGA_TCH_00000313_WL_015,NGA_TCH_00000313,2025-09-07 23:15:35.477157,Present,1.0,4.0,Nigeria
NGA_TCH_00000187_WL_034,NGA_TCH_00000187,2025-07-09 23:15:34.951070,Present,6.0,0.0,Nigeria
NGA_TCH_00000013_WL_016,NGA_TCH_00000013,2025-08-24 23:15:34.192634,Present,0.0,2.0,Nigeria
NGA_TCH_00002444_WL_008,NGA_TCH_00002444,2025-07-14 23:15:44.812648,Present,1.0,1.0,Nigeria
NGA_TCH_00001325_WL_010,NGA_TCH_00001325,2025-09-08 23:15:39.711387,Present,7.0,3.0,Nigeria
NGA_TCH_00000073_WL_027,NGA_TCH_00000073,2025-05-06 23:15:34.439561,Present,4.0,4.0,Nigeria
NGA_TCH_00001643_WL_005,NGA_TCH_00001643,2025-09-19 23:15:41.089990,Present,0.0,4.0,Nigeria
NGA_TCH_00002597_WL_013,NGA_TCH_00002597,2025-09-02 23:15:45.514608,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000283_WL_018,NGA_TCH_00000283,2025-07-03 23:15:35.346865,Present,6.0,2.0,Nigeria
NGA_TCH_00000787_WL_041,NGA_TCH_00000787,2025-06-10 23:15:37.400675,Present,3.0,1.0,Nigeria
NGA_TCH_00000513_WL_017,NGA_TCH_00000513,2025-09-02 23:15:36.296697,Present,7.0,0.0,Nigeria
NGA_TCH_00002774_WL_034,NGA_TCH_00002774,2025-07-19 23:15:46.346592,Present,6.0,4.0,Nigeria
NGA_TCH_00000547_WL_012,NGA_TCH_00000547,2025-08-27 23:15:36.438820,Present,2.0,3.0,Nigeria
NGA_TCH_00000559_WL_016,NGA_TCH_00000559,2025-09-10 23:15:36.483196,Present,2.0,4.0,Nigeria
NGA_TCH_00001265_WL_020,NGA_TCH_00001265,2025-08-16 23:15:39.473655,Present,8.0,2.0,Nigeria
NGA_TCH_00001616_WL_004,NGA_TCH_00001616,2025-05-17 23:15:40.977954,Present,4.0,0.0,Nigeria
NGA_TCH_00000738_WL_012,NGA_TCH_00000738,2025-08-02 23:15:37.203073,Present,,3.0,Nigeria
NGA_TCH_00002383_WL_031,NGA_TCH_00002383,2025-09-04 23:15:44.549983,Training,0.0,0.0,Nigeria
NGA_TCH_00000404_WL_017,NGA_TCH_00000404,2025-04-25 23:15:35.842823,Present,4.0,4.0,Nigeria
NGA_TCH_00000175_WL_032,NGA_TCH_00000175,2025-08-23 23:15:34.906057,Present,8.0,2.0,Nigeria
NGA_TCH_00001716_WL_008,NGA_TCH_00001716,2025-04-26 23:15:41.388294,Present,8.0,4.0,Nigeria
NGA_TCH_00000320_WL_001,NGA_TCH_00000320,2025-06-11 23:15:35.503161,Absent,0.0,0.0,Nigeria
NGA_TCH_00002143_WL_001,NGA_TCH_00002143,2025-05-20 23:15:43.279454,Absent,0.0,0.0,Nigeria
NGA_TCH_00000884_WL_017,NGA_TCH_00000884,2025-10-14 23:15:37.899988,Present,0.0,5.0,Nigeria
NGA_TCH_00000278_WL_012,NGA_TCH_00000278,2025-05-09 23:15:35.330272,Present,8.0,0.0,Nigeria
NGA_TCH_00001090_WL_012,NGA_TCH_00001090,2025-09-10 23:15:38.752447,Present,6.0,3.0,Nigeria
NGA_TCH_00002683_WL_033,NGA_TCH_00002683,2025-08-10 23:15:45.864218,Present,5.0,2.0,Nigeria
NGA_TCH_00001620_WL_034,NGA_TCH_00001620,2025-06-06 23:15:40.996407,Present,2.0,1.0,Nigeria
NGA_TCH_00001791_WL_038,NGA_TCH_00001791,2025-05-27 23:15:41.687999,Present,6.0,1.0,Nigeria
NGA_TCH_00002222_WL_002,NGA_TCH_00002222,2025-09-07 23:15:43.663661,Present,3.0,1.0,Nigeria
NGA_TCH_00001168_WL_024,NGA_TCH_00001168,2025-08-25 23:15:39.079594,Present,0.0,3.0,Nigeria
NGA_TCH_00002645_WL_027,NGA_TCH_00002645,2025-09-01 23:15:45.705818,Training,0.0,0.0,Nigeria
NGA_TCH_00001194_WL_026,NGA_TCH_00001194,2025-08-27 23:15:39.181389,Present,8.0,5.0,Nigeria
NGA_TCH_00001585_WL_004,NGA_TCH_00001585,2025-08-06 23:15:40.852467,Present,3.0,0.0,Nigeria
NGA_TCH_00000902_WL_006,NGA_TCH_00000902,2025-07-19 23:15:37.985178,Present,1.0,4.0,Nigeria
NGA_TCH_00000044_WL_018,NGA_TCH_00000044,2025-09-23 23:15:34.319684,Present,8.0,2.0,Nigeria
NGA_TCH_00002824_WL_003,NGA_TCH_00002824,2025-10-07 23:15:46.776646,Present,5.0,2.0,Nigeria
NGA_TCH_00001617_WL_009,NGA_TCH_00001617,2025-09-23 23:15:40.981309,Present,8.0,4.0,Nigeria
NGA_TCH_00002226_WL_040,NGA_TCH_00002226,2025-06-02 23:15:43.703715,Present,8.0,3.0,Nigeria
NGA_TCH_00000973_WL_028,NGA_TCH_00000973,2025-09-23 23:15:38.263358,Present,5.0,3.0,Nigeria
NGA_TCH_00000314_WL_012,NGA_TCH_00000314,2025-10-04 23:15:35.479727,Present,0.0,1.0,Nigeria
NGA_TCH_00002716_WL_011,NGA_TCH_00002716,2025-07-04 23:15:45.990090,Present,0.0,1.0,Nigeria
NGA_TCH_00000177_WL_013,NGA_TCH_00000177,2025-05-02 23:15:34.911707,Present,2.0,1.0,Nigeria
NGA_TCH_00000298_WL_014,NGA_TCH_00000298,2025-05-08 23:15:35.410747,Present,3.0,4.0,Nigeria
NGA_TCH_00000311_WL_016,NGA_TCH_00000311,2025-05-23 23:15:35.465908,Present,7.0,5.0,Nigeria
NGA_TCH_00001166_WL_012,NGA_TCH_00001166,2025-06-01 23:15:39.071584,Training,0.0,0.0,Nigeria
NGA_TCH_00002008_WL_025,NGA_TCH_00002008,2025-08-05 23:15:42.695594,Present,1.0,5.0,Nigeria
NGA_TCH_00000164_WL_012,NGA_TCH_00000164,2025-05-31 23:15:34.860137,Present,1.0,1.0,Nigeria
NGA_TCH_00002099_WL_045,NGA_TCH_00002099,2025-05-05 23:15:43.109597,Present,3.0,0.0,Nigeria
NGA_TCH_00002111_WL_018,NGA_TCH_00002111,2025-06-16 23:15:43.161580,Present,6.0,2.0,Nigeria
NGA_TCH_00002848_WL_025,NGA_TCH_00002848,2025-06-02 23:15:46.881792,Present,6.0,3.0,Nigeria
NGA_TCH_00002587_WL_005,NGA_TCH_00002587,2025-07-17 23:15:45.469416,Present,0.0,3.0,Nigeria
NGA_TCH_00001711_WL_011,NGA_TCH_00001711,2025-10-08 23:15:41.365912,Present,6.0,5.0,Nigeria
NGA_TCH_00002554_WL_006,NGA_TCH_00002554,2025-09-03 23:15:45.319827,Training,0.0,0.0,Nigeria
NGA_TCH_00002121_WL_017,NGA_TCH_00002121,2025-09-09 23:15:43.201083,Present,7.0,5.0,Nigeria
NGA_TCH_00002266_WL_001,NGA_TCH_00002266,2025-09-15 23:15:43.992283,Present,4.0,3.0,Nigeria
NGA_TCH_00000364_WL_037,NGA_TCH_00000364,2025-06-30 23:15:35.683443,Present,8.0,4.0,
NGA_TCH_00001785_WL_015,NGA_TCH_00001785,2025-05-23 23:15:41.660485,Present,7.0,2.0,Nigeria
NGA_TCH_00002611_WL_024,NGA_TCH_00002611,2025-08-25 23:15:45.573327,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001459_WL_028,NGA_TCH_00001459,2025-08-12 23:15:40.345003,Present,7.0,3.0,Nigeria
NGA_TCH_00000739_WL_018,NGA_TCH_00000739,2025-06-09 23:15:37.209128,Present,2.0,2.0,Nigeria
NGA_TCH_00000688_WL_003,NGA_TCH_00000688,2025-07-29 23:15:37.001973,Present,6.0,0.0,Nigeria
NGA_TCH_00000511_WL_019,NGA_TCH_00000511,2025-07-22 23:15:36.287518,Present,1.0,1.0,Nigeria
NGA_TCH_00000518_WL_030,NGA_TCH_00000518,2025-06-19 23:15:36.319658,Present,7.0,5.0,Nigeria
NGA_TCH_00000489_WL_012,NGA_TCH_00000489,2025-06-08 23:15:36.194210,Present,8.0,3.0,Nigeria
NGA_TCH_00000898_WL_005,NGA_TCH_00000898,2025-07-13 23:15:37.967352,Absent,0.0,0.0,Nigeria
NGA_TCH_00000403_WL_018,NGA_TCH_00000403,2025-08-07 23:15:35.837142,Present,7.0,5.0,Nigeria
NGA_TCH_00001356_WL_030,NGA_TCH_00001356,2025-06-30 23:15:39.834865,Present,2.0,2.0,Nigeria
NGA_TCH_00000556_WL_040,NGA_TCH_00000556,2025-07-04 23:15:36.473440,Present,7.0,5.0,Nigeria
NGA_TCH_00002063_WL_020,NGA_TCH_00002063,2025-10-16 23:15:42.947366,Present,3.0,0.0,
NGA_TCH_00002582_WL_004,NGA_TCH_00002582,2025-06-03 23:15:45.446399,Present,3.0,5.0,Nigeria
NGA_TCH_00000244_WL_005,NGA_TCH_00000244,2025-05-25 23:15:35.188712,Present,6.0,4.0,Nigeria
NGA_TCH_00002133_WL_010,NGA_TCH_00002133,2025-07-13 23:15:43.243049,Present,7.0,5.0,Nigeria
NGA_TCH_00001746_WL_037,NGA_TCH_00001746,2025-09-26 23:15:41.503244,Present,7.0,3.0,Nigeria
NGA_TCH_00001731_WL_038,NGA_TCH_00001731,2025-07-05 23:15:41.452235,Present,4.0,4.0,Nigeria
NGA_TCH_00000546_WL_007,NGA_TCH_00000546,2025-08-10 23:15:36.435421,Present,1.0,2.0,Nigeria
NGA_TCH_00000926_WL_020,NGA_TCH_00000926,2025-07-27 23:15:38.084334,Present,3.0,3.0,Nigeria
NGA_TCH_00001485_WL_037,NGA_TCH_00001485,2025-05-14 23:15:40.452730,Training,0.0,0.0,Nigeria
NGA_TCH_00000744_WL_021,NGA_TCH_00000744,2025-09-09 23:15:37.228482,Absent,0.0,0.0,Nigeria
NGA_TCH_00000107_WL_000,NGA_TCH_00000107,2025-08-16 23:15:34.575394,Present,3.0,4.0,Nigeria
NGA_TCH_00000646_WL_034,NGA_TCH_00000646,2025-10-06 23:15:36.838356,Present,3.0,5.0,Nigeria
NGA_TCH_00002669_WL_003,NGA_TCH_00002669,2025-06-29 23:15:45.799700,Present,7.0,0.0,Nigeria
NGA_TCH_00001622_WL_011,NGA_TCH_00001622,2025-07-14 23:15:41.003161,Present,1.0,4.0,Nigeria
NGA_TCH_00000659_WL_012,NGA_TCH_00000659,2025-09-16 23:15:36.887606,Present,2.0,5.0,Nigeria
NGA_TCH_00001557_WL_003,NGA_TCH_00001557,2025-09-30 23:15:40.736758,Present,7.0,3.0,Nigeria
NGA_TCH_00001006_WL_033,NGA_TCH_00001006,2025-07-01 23:15:38.400538,Present,2.0,4.0,Nigeria
NGA_TCH_00000590_WL_013,NGA_TCH_00000590,2025-08-10 23:15:36.613523,Present,7.0,3.0,Nigeria
NGA_TCH_00002471_WL_023,NGA_TCH_00002471,2025-07-25 23:15:44.935671,Absent,0.0,0.0,Nigeria
NGA_TCH_00001958_WL_017,NGA_TCH_00001958,2025-07-04 23:15:42.452224,Present,8.0,5.0,Nigeria
NGA_TCH_00001311_WL_043,NGA_TCH_00001311,2025-04-30 23:15:39.662320,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002451_WL_020,NGA_TCH_00002451,2025-09-30 23:15:44.842890,Present,8.0,1.0,Nigeria
NGA_TCH_00001925_WL_015,NGA_TCH_00001925,2025-08-17 23:15:42.312750,Present,2.0,4.0,Nigeria
NGA_TCH_00001400_WL_029,NGA_TCH_00001400,2025-06-16 23:15:40.021679,Present,8.0,0.0,Nigeria
NGA_TCH_00001998_WL_015,NGA_TCH_00001998,2025-07-12 23:15:42.649343,Present,5.0,3.0,Nigeria
NGA_TCH_00001524_WL_011,NGA_TCH_00001524,2025-06-14 23:15:40.604573,Absent,0.0,0.0,Nigeria
NGA_TCH_00000468_WL_024,NGA_TCH_00000468,2025-09-07 23:15:36.106753,Present,7.0,3.0,Nigeria
NGA_TCH_00001750_WL_007,NGA_TCH_00001750,2025-05-21 23:15:41.514676,Present,1.0,5.0,Nigeria
NGA_TCH_00000930_WL_020,NGA_TCH_00000930,2025-07-13 23:15:38.098983,Present,0.0,5.0,Nigeria
NGA_TCH_00001132_WL_010,NGA_TCH_00001132,2025-09-29 23:15:38.919863,Present,6.0,2.0,Nigeria
NGA_TCH_00001796_WL_015,NGA_TCH_00001796,2025-09-07 23:15:41.706978,Present,3.0,4.0,Nigeria
NGA_TCH_00000569_WL_018,NGA_TCH_00000569,2025-08-10 23:15:36.524856,Present,0.0,4.0,Nigeria
NGA_TCH_00000157_WL_007,NGA_TCH_00000157,2025-06-26 23:15:34.829491,Present,0.0,0.0,Nigeria
NGA_TCH_00001702_WL_019,NGA_TCH_00001702,2025-10-09 23:15:41.332099,Present,8.0,1.0,Nigeria
NGA_TCH_00002132_WL_036,NGA_TCH_00002132,2025-06-15 23:15:43.241046,Present,0.0,5.0,Nigeria
NGA_TCH_00001017_WL_025,NGA_TCH_00001017,2025-05-31 23:15:38.447893,Present,0.0,,Nigeria
NGA_TCH_00001791_WL_014,NGA_TCH_00001791,2025-06-26 23:15:41.685510,Present,7.0,0.0,Nigeria
NGA_TCH_00000835_WL_013,NGA_TCH_00000835,2025-08-02 23:15:37.586949,Present,5.0,3.0,Nigeria
NGA_TCH_00001747_WL_003,NGA_TCH_00001747,2025-10-13 23:15:41.504373,Present,5.0,3.0,Nigeria
NGA_TCH_00002631_WL_042,NGA_TCH_00002631,2025-09-29 23:15:45.649338,Present,,4.0,Nigeria
NGA_TCH_00001180_WL_034,NGA_TCH_00001180,2025-07-14 23:15:39.124560,Present,2.0,3.0,Nigeria
NGA_TCH_00000750_WL_016,NGA_TCH_00000750,2025-05-03 23:15:37.253444,Absent,0.0,0.0,Nigeria
NGA_TCH_00002647_WL_031,NGA_TCH_00002647,2025-05-08 23:15:45.712969,Present,3.0,2.0,Nigeria
NGA_TCH_00002408_WL_026,NGA_TCH_00002408,2025-08-29 23:15:44.662201,Present,4.0,0.0,Nigeria
NGA_TCH_00001038_WL_016,NGA_TCH_00001038,2025-09-21 23:15:38.535796,Present,1.0,5.0,Nigeria
NGA_TCH_00002398_WL_002,NGA_TCH_00002398,2025-08-07 23:15:44.613671,Present,3.0,4.0,Nigeria
NGA_TCH_00001076_WL_003,NGA_TCH_00001076,2025-07-26 23:15:38.693886,Present,2.0,4.0,Nigeria
NGA_TCH_00002451_WL_001,NGA_TCH_00002451,2025-07-20 23:15:44.839386,Absent,0.0,0.0,Nigeria
NGA_TCH_00000471_WL_028,NGA_TCH_00000471,2025-07-01 23:15:36.119796,Present,0.0,2.0,Nigeria
NGA_TCH_00002046_WL_014,NGA_TCH_00002046,2025-06-30 23:15:42.867915,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000355_WL_010,NGA_TCH_00000355,2025-10-12 23:15:35.645751,Present,3.0,1.0,Nigeria
NGA_TCH_00002781_WL_000,NGA_TCH_00002781,2025-08-22 23:15:46.367683,Present,3.0,1.0,Nigeria
NGA_TCH_00000687_WL_007,NGA_TCH_00000687,2025-07-12 23:15:36.998639,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001656_WL_028,NGA_TCH_00001656,2025-07-02 23:15:41.143838,Training,0.0,0.0,Nigeria
NGA_TCH_00000843_WL_029,NGA_TCH_00000843,2025-09-23 23:15:37.617065,Present,4.0,,Nigeria
NGA_TCH_00000159_WL_011,NGA_TCH_00000159,2025-05-04 23:15:34.837320,Present,0.0,5.0,Nigeria
NGA_TCH_00002298_WL_007,NGA_TCH_00002298,2025-07-30 23:15:44.154502,Present,0.0,5.0,Nigeria
NGA_TCH_00001119_WL_025,NGA_TCH_00001119,2025-10-21 23:15:38.870095,Present,4.0,0.0,Nigeria
NGA_TCH_00000282_WL_040,NGA_TCH_00000282,2025-05-21 23:15:35.344865,Present,3.0,1.0,Nigeria
NGA_TCH_00001336_WL_018,NGA_TCH_00001336,2025-06-07 23:15:39.754883,Absent,0.0,0.0,Nigeria
NGA_TCH_00001408_WL_024,NGA_TCH_00001408,2025-05-26 23:15:40.057716,Present,4.0,5.0,Nigeria
NGA_TCH_00000781_WL_033,NGA_TCH_00000781,2025-08-30 23:15:37.375802,Present,7.0,2.0,Nigeria
NGA_TCH_00000924_WL_033,NGA_TCH_00000924,2025-07-18 23:15:38.079050,Present,2.0,5.0,Nigeria
NGA_TCH_00002506_WL_014,NGA_TCH_00002506,2025-05-15 23:15:45.096834,Present,2.0,0.0,Nigeria
NGA_TCH_00000545_WL_011,NGA_TCH_00000545,2025-08-16 23:15:36.431829,Present,2.0,5.0,Nigeria
NGA_TCH_00002249_WL_023,NGA_TCH_00002249,2025-09-15 23:15:43.888152,Present,4.0,5.0,Nigeria
NGA_TCH_00001706_WL_012,NGA_TCH_00001706,2025-07-13 23:15:41.347865,Present,3.0,4.0,Nigeria
NGA_TCH_00001506_WL_026,NGA_TCH_00001506,2025-08-09 23:15:40.534865,Present,1.0,2.0,Nigeria
NGA_TCH_00000657_WL_007,NGA_TCH_00000657,2025-05-13 23:15:36.880311,Present,7.0,1.0,Nigeria
NGA_TCH_00000139_WL_031,NGA_TCH_00000139,2025-10-01 23:15:34.763327,Present,2.0,3.0,Nigeria
NGA_TCH_00001623_WL_016,NGA_TCH_00001623,2025-06-03 23:15:41.007831,Present,8.0,5.0,Nigeria
NGA_TCH_00002456_WL_026,NGA_TCH_00002456,2025-08-24 23:15:44.863723,Present,1.0,0.0,Nigeria
NGA_TCH_00000542_WL_008,NGA_TCH_00000542,2025-06-16 23:15:36.421738,Present,7.0,0.0,Nigeria
NGA_TCH_00001653_WL_000,NGA_TCH_00001653,2025-06-07 23:15:41.129400,Present,8.0,5.0,Nigeria
NGA_TCH_00001534_WL_037,NGA_TCH_00001534,2025-07-19 23:15:40.644831,Present,4.0,5.0,Nigeria
NGA_TCH_00002065_WL_009,NGA_TCH_00002065,2025-06-30 23:15:42.955264,Present,5.0,5.0,Nigeria
NGA_TCH_00001970_WL_042,NGA_TCH_00001970,2025-09-02 23:15:42.512136,Present,5.0,4.0,Nigeria
NGA_TCH_00001770_WL_020,NGA_TCH_00001770,2025-10-15 23:15:41.598375,Present,7.0,0.0,Nigeria
NGA_TCH_00000253_WL_036,NGA_TCH_00000253,2025-09-05 23:15:35.231295,Present,1.0,5.0,Nigeria
NGA_TCH_00001729_WL_031,NGA_TCH_00001729,2025-05-21 23:15:41.443497,Present,2.0,4.0,Nigeria
NGA_TCH_00001007_WL_022,NGA_TCH_00001007,2025-08-24 23:15:38.403985,Present,5.0,0.0,Nigeria
NGA_TCH_00000560_WL_011,NGA_TCH_00000560,2025-07-08 23:15:36.486710,Present,3.0,4.0,Nigeria
NGA_TCH_00001879_WL_047,NGA_TCH_00001879,2025-10-01 23:15:42.065571,Present,0.0,3.0,Nigeria
NGA_TCH_00000429_WL_025,NGA_TCH_00000429,2025-07-06 23:15:35.945661,Present,4.0,2.0,Nigeria
NGA_TCH_00001039_WL_028,NGA_TCH_00001039,2025-07-10 23:15:38.542058,Present,7.0,1.0,Nigeria
NGA_TCH_00000904_WL_023,NGA_TCH_00000904,2025-09-11 23:15:37.997400,Present,7.0,4.0,Nigeria
NGA_TCH_00001922_WL_024,NGA_TCH_00001922,2025-06-12 23:15:42.297202,Present,6.0,2.0,Nigeria
NGA_TCH_00000748_WL_030,NGA_TCH_00000748,2025-06-01 23:15:37.246567,Present,6.0,2.0,Nigeria
NGA_TCH_00002769_WL_015,NGA_TCH_00002769,2025-09-06 23:15:46.227199,Present,7.0,2.0,Nigeria
NGA_TCH_00002067_WL_001,NGA_TCH_00002067,2025-10-10 23:15:42.962777,Training,0.0,0.0,Nigeria
NGA_TCH_00002692_WL_009,NGA_TCH_00002692,2025-09-13 23:15:45.897141,Present,1.0,1.0,Nigeria
NGA_TCH_00000984_WL_002,NGA_TCH_00000984,2025-05-18 23:15:38.303397,Present,3.0,4.0,Nigeria
NGA_TCH_00000303_WL_013,NGA_TCH_00000303,2025-06-23 23:15:35.432227,Present,6.0,4.0,Nigeria
NGA_TCH_00001249_WL_010,NGA_TCH_00001249,2025-08-30 23:15:39.409272,Present,6.0,3.0,Nigeria
NGA_TCH_00000603_WL_002,NGA_TCH_00000603,2025-06-18 23:15:36.663955,Present,7.0,5.0,Nigeria
NGA_TCH_00001453_WL_005,NGA_TCH_00001453,2025-07-10 23:15:40.314066,Present,7.0,4.0,Nigeria
NGA_TCH_00001891_WL_005,NGA_TCH_00001891,2025-08-23 23:15:42.113858,Present,7.0,4.0,Nigeria
NGA_TCH_00002655_WL_018,NGA_TCH_00002655,2025-08-02 23:15:45.745201,Absent,0.0,0.0,Nigeria
NGA_TCH_00002372_WL_023,NGA_TCH_00002372,2025-05-06 23:15:44.498140,Present,0.0,0.0,Nigeria
NGA_TCH_00000565_WL_027,NGA_TCH_00000565,2025-10-18 23:15:36.506455,Absent,0.0,0.0,Nigeria
NGA_TCH_00001932_WL_009,NGA_TCH_00001932,2025-07-04 23:15:42.346233,Present,7.0,3.0,Nigeria
NGA_TCH_00000829_WL_008,NGA_TCH_00000829,2025-05-09 23:15:37.562440,Present,8.0,3.0,Nigeria
NGA_TCH_00000067_WL_019,NGA_TCH_00000067,2025-08-29 23:15:34.414080,Present,6.0,1.0,Nigeria
NGA_TCH_00000780_WL_015,NGA_TCH_00000780,2025-04-30 23:15:37.370510,Present,0.0,2.0,Nigeria
NGA_TCH_00000876_WL_031,NGA_TCH_00000876,2025-10-08 23:15:37.861170,Present,7.0,1.0,Nigeria
NGA_TCH_00002089_WL_003,NGA_TCH_00002089,2025-06-15 23:15:43.057898,Present,5.0,0.0,Nigeria
NGA_TCH_00001186_WL_018,NGA_TCH_00001186,2025-09-20 23:15:39.149387,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002346_WL_017,NGA_TCH_00002346,2025-09-05 23:15:44.362950,Training,0.0,0.0,Nigeria
NGA_TCH_00000531_WL_026,NGA_TCH_00000531,2025-09-02 23:15:36.375849,Present,2.0,2.0,Nigeria
NGA_TCH_00000647_WL_011,NGA_TCH_00000647,2025-10-17 23:15:36.840579,Present,2.0,3.0,Nigeria
NGA_TCH_00001532_WL_008,NGA_TCH_00001532,2025-07-15 23:15:40.634980,Training,0.0,0.0,Nigeria
NGA_TCH_00002024_WL_022,NGA_TCH_00002024,2025-10-11 23:15:42.766643,Present,1.0,1.0,Nigeria
NGA_TCH_00002427_WL_012,NGA_TCH_00002427,2025-10-01 23:15:44.737944,Present,8.0,0.0,Nigeria
NGA_TCH_00002207_WL_023,NGA_TCH_00002207,2025-08-16 23:15:43.573196,Present,0.0,1.0,Nigeria
NGA_TCH_00000718_WL_026,NGA_TCH_00000718,2025-08-17 23:15:37.132298,Present,8.0,2.0,Nigeria
NGA_TCH_00000396_WL_044,NGA_TCH_00000396,2025-09-09 23:15:35.805531,Present,6.0,2.0,Nigeria
NGA_TCH_00001201_WL_024,NGA_TCH_00001201,2025-10-05 23:15:39.210400,Present,7.0,3.0,Nigeria
